num_conn,startTimet,orig_pt,resp_pt1,orig_ht,resp_ht,duration,protocol_type,resp_pt2,flag,src_bytes,dst_bytes,land,wrong_fragment,urg,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate_sec,rerror_rate,srv_error_rate_sec,same_srv_rate,diff_srv_rate,dst_host_diff_srv_rate,count_100,srv_count_100,same_srv_rate_100,diff_srv_rate_100,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rat,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
1,1580558698.06544,44471,53,127.0.0.1,127.0.0.53,0.0,udp,53,OTH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1580558702.101313,56879,5683,127.0.0.1,127.0.0.1,0.0,udp,5683,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.0,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1580558702.1013892,56879,54277,127.0.0.1,127.0.0.1,0.0,udp,54277,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0.0,1.0,0.333333,0.0,0.0,0.0,0.0,0.0
5,1580558702.101357,3,3,127.0.0.1,127.0.0.1,5.2000000000000004e-05,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.333333,0.666667,0.0,3,1,0.333333,0.666667,0.25,0.0,0.0,0.0,0.0,0.0
6,1580558702.101435,56879,30867,127.0.0.1,127.0.0.1,0.0,udp,30867,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0
7,1580558702.101357,3,3,127.0.0.1,127.0.0.1,9.8e-05,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,5,2,0.4,0.6,0.333333,0.0,0.0,0.0,0.0,0.0
8,1580558702.10148,56879,53908,127.0.0.1,127.0.0.1,0.0,udp,53908,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0,0.0,1.0,0.428571,0.0,0.0,0.0,0.0,0.0
9,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.00014199999999999998,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.0,0.0,0.0,0.0,0.428571,0.571429,0.0,7,3,0.428571,0.571429,0.375,0.0,0.0,0.0,0.0,0.0
10,1580558702.101525,56879,12550,127.0.0.1,127.0.0.1,0.0,udp,12550,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0,0.0,1.0,0.44444399999999995,0.0,0.0,0.0,0.0,0.0
11,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.00018700000000000002,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.0,0.0,0.0,0.0,0.44444399999999995,0.555556,0.0,9,4,0.44444399999999995,0.555556,0.4,0.0,0.0,0.0,0.0,0.0
12,1580558702.10157,56879,49856,127.0.0.1,127.0.0.1,0.0,udp,49856,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,0,0.0,1.0,0.454545,0.0,0.0,0.0,0.0,0.0
13,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.00023199999999999997,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.0,0.0,0.0,0.0,0.454545,0.545455,0.0,11,5,0.454545,0.545455,0.416667,0.0,0.0,0.0,0.0,0.0
14,1580558702.101614,56879,44212,127.0.0.1,127.0.0.1,0.0,udp,44212,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,0,0.0,1.0,0.461538,0.0,0.0,0.0,0.0,0.0
15,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.000276,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0.0,0.0,0.0,0.0,0.461538,0.538462,0.0,13,6,0.461538,0.538462,0.428571,0.0,0.0,0.0,0.0,0.0
16,1580558702.101659,56879,40833,127.0.0.1,127.0.0.1,0.0,udp,40833,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0,0.0,1.0,0.466667,0.0,0.0,0.0,0.0,0.0
17,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.000321,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0.0,0.0,0.0,0.0,0.466667,0.533333,0.0,15,7,0.466667,0.533333,0.4375,0.0,0.0,0.0,0.0,0.0
18,1580558702.101703,56879,62404,127.0.0.1,127.0.0.1,0.0,udp,62404,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0,0.0,1.0,0.470588,0.0,0.0,0.0,0.0,0.0
19,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.000365,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0.0,0.0,0.0,0.0,0.470588,0.529412,0.0,17,8,0.470588,0.529412,0.44444399999999995,0.0,0.0,0.0,0.0,0.0
20,1580558702.101748,56879,8702,127.0.0.1,127.0.0.1,0.0,udp,8702,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,0,0.0,1.0,0.473684,0.0,0.0,0.0,0.0,0.0
21,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.00040899999999999997,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0.0,0.0,0.0,0.0,0.473684,0.526316,0.0,19,9,0.473684,0.526316,0.45,0.0,0.0,0.0,0.0,0.0
22,1580558702.2887821,56879,32814,127.0.0.1,127.0.0.1,0.0,udp,32814,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,0,0.0,1.0,0.47618999999999995,0.0,0.0,0.0,0.0,0.0
23,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187469,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0.0,0.0,0.0,0.0,0.47618999999999995,0.52381,0.0,21,10,0.47618999999999995,0.52381,0.454545,0.0,0.0,0.0,0.0,0.0
24,1580558702.288858,56879,45934,127.0.0.1,127.0.0.1,0.0,udp,45934,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,0,0.0,1.0,0.478261,0.0,0.0,0.0,0.0,0.0
25,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187521,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0.0,0.0,0.0,0.0,0.478261,0.5217390000000001,0.0,23,11,0.478261,0.5217390000000001,0.458333,0.0,0.0,0.0,0.0,0.0
26,1580558702.288904,56879,63917,127.0.0.1,127.0.0.1,0.0,udp,63917,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,0,0.0,1.0,0.48,0.0,0.0,0.0,0.0,0.0
27,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187566,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0.0,0.0,0.0,0.0,0.48,0.52,0.0,25,12,0.48,0.52,0.461538,0.0,0.0,0.0,0.0,0.0
28,1580558702.288948,56879,33045,127.0.0.1,127.0.0.1,0.0,udp,33045,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,0,0.0,1.0,0.48148100000000005,0.0,0.0,0.0,0.0,0.0
29,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.18761,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0.0,0.0,0.0,0.0,0.48148100000000005,0.518519,0.0,27,13,0.48148100000000005,0.518519,0.464286,0.0,0.0,0.0,0.0,0.0
30,1580558702.288992,56879,34262,127.0.0.1,127.0.0.1,0.0,udp,34262,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,0,0.0,1.0,0.482759,0.0,0.0,0.0,0.0,0.0
31,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187655,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,0.0,0.0,0.0,0.0,0.482759,0.517241,0.0,29,14,0.482759,0.517241,0.466667,0.0,0.0,0.0,0.0,0.0
32,1580558702.289037,56879,46402,127.0.0.1,127.0.0.1,0.0,udp,46402,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30,0,0.0,1.0,0.483871,0.0,0.0,0.0,0.0,0.0
33,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187698,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,0.0,0.0,0.0,0.0,0.483871,0.516129,0.0,31,15,0.483871,0.516129,0.46875,0.0,0.0,0.0,0.0,0.0
34,1580558702.2890801,56879,60052,127.0.0.1,127.0.0.1,0.0,udp,60052,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,0,0.0,1.0,0.48484799999999995,0.0,0.0,0.0,0.0,0.0
35,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.18774200000000002,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,0.0,0.0,0.0,0.0,0.48484799999999995,0.515152,0.0,33,16,0.48484799999999995,0.515152,0.470588,0.0,0.0,0.0,0.0,0.0
36,1580558702.289125,56879,38281,127.0.0.1,127.0.0.1,0.0,udp,38281,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,0,0.0,1.0,0.48571400000000003,0.0,0.0,0.0,0.0,0.0
37,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.18778699999999998,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,0.0,0.0,0.0,0.0,0.48571400000000003,0.514286,0.0,35,17,0.48571400000000003,0.514286,0.47222200000000003,0.0,0.0,0.0,0.0,0.0
38,1580558702.2891688,56879,60995,127.0.0.1,127.0.0.1,0.0,udp,60995,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36,0,0.0,1.0,0.486486,0.0,0.0,0.0,0.0,0.0
39,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187831,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,18,0.0,0.0,0.0,0.0,0.486486,0.513514,0.0,37,18,0.486486,0.513514,0.473684,0.0,0.0,0.0,0.0,0.0
40,1580558702.2892132,56879,32236,127.0.0.1,127.0.0.1,0.0,udp,32236,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38,0,0.0,1.0,0.487179,0.0,0.0,0.0,0.0,0.0
41,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187874,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,0.0,0.0,0.0,0.0,0.487179,0.512821,0.0,39,19,0.487179,0.512821,0.475,0.0,0.0,0.0,0.0,0.0
42,1580558702.289257,56879,25565,127.0.0.1,127.0.0.1,0.0,udp,25565,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40,0,0.0,1.0,0.48780500000000004,0.0,0.0,0.0,0.0,0.0
43,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187919,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,0.0,0.0,0.0,0.0,0.48780500000000004,0.512195,0.0,41,20,0.48780500000000004,0.512195,0.47618999999999995,0.0,0.0,0.0,0.0,0.0
44,1580558702.289301,56879,47728,127.0.0.1,127.0.0.1,0.0,udp,47728,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42,0,0.0,1.0,0.48837200000000003,0.0,0.0,0.0,0.0,0.0
45,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.187962,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,21,0.0,0.0,0.0,0.0,0.48837200000000003,0.511628,0.0,43,21,0.48837200000000003,0.511628,0.47727299999999995,0.0,0.0,0.0,0.0,0.0
46,1580558702.289345,56879,20089,127.0.0.1,127.0.0.1,0.0,udp,20089,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44,0,0.0,1.0,0.488889,0.0,0.0,0.0,0.0,0.0
47,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.188006,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,0.0,0.0,0.0,0.0,0.488889,0.511111,0.0,45,22,0.488889,0.511111,0.478261,0.0,0.0,0.0,0.0,0.0
48,1580558702.2893891,56879,36445,127.0.0.1,127.0.0.1,0.0,udp,36445,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46,0,0.0,1.0,0.48936199999999996,0.0,0.0,0.0,0.0,0.0
49,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.18805,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,23,0.0,0.0,0.0,0.0,0.48936199999999996,0.510638,0.0,47,23,0.48936199999999996,0.510638,0.479167,0.0,0.0,0.0,0.0,0.0
50,1580558702.289433,56879,5830,127.0.0.1,127.0.0.1,0.0,udp,5830,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48,0,0.0,1.0,0.489796,0.0,0.0,0.0,0.0,0.0
51,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.188094,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,24,0.0,0.0,0.0,0.0,0.489796,0.510204,0.0,49,24,0.489796,0.510204,0.48,0.0,0.0,0.0,0.0,0.0
52,1580558702.2894769,56879,57232,127.0.0.1,127.0.0.1,0.0,udp,57232,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50,0,0.0,1.0,0.490196,0.0,0.0,0.0,0.0,0.0
53,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.188138,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,0.0,0.0,0.0,0.0,0.490196,0.509804,0.0,51,25,0.490196,0.509804,0.48076899999999995,0.0,0.0,0.0,0.0,0.0
54,1580558702.289521,56879,33507,127.0.0.1,127.0.0.1,0.0,udp,33507,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52,0,0.0,1.0,0.490566,0.0,0.0,0.0,0.0,0.0
55,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.188182,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,26,0.0,0.0,0.0,0.0,0.490566,0.509434,0.0,53,26,0.490566,0.509434,0.48148100000000005,0.0,0.0,0.0,0.0,0.0
56,1580558702.2895641,56879,18301,127.0.0.1,127.0.0.1,0.0,udp,18301,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54,0,0.0,1.0,0.49090900000000004,0.0,0.0,0.0,0.0,0.0
57,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.188226,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,0.0,0.0,0.0,0.0,0.49090900000000004,0.509091,0.0,55,27,0.49090900000000004,0.509091,0.48214300000000004,0.0,0.0,0.0,0.0,0.0
58,1580558702.289609,56879,25019,127.0.0.1,127.0.0.1,0.0,udp,25019,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56,0,0.0,1.0,0.491228,0.0,0.0,0.0,0.0,0.0
59,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.18827,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,0.0,0.0,0.0,0.0,0.491228,0.508772,0.0,57,28,0.491228,0.508772,0.482759,0.0,0.0,0.0,0.0,0.0
60,1580558702.2896519,56879,46533,127.0.0.1,127.0.0.1,0.0,udp,46533,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58,0,0.0,1.0,0.491525,0.0,0.0,0.0,0.0,0.0
61,1580558702.101357,3,3,127.0.0.1,127.0.0.1,0.188314,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,29,0.0,0.0,0.0,0.0,0.491525,0.508475,0.0,59,29,0.491525,0.508475,0.483333,0.0,0.0,0.0,0.0,0.0
62,1580558703.340308,56879,12745,127.0.0.1,127.0.0.1,0.0,udp,12745,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60,0,0.0,1.0,0.491803,0.0,0.0,0.0,0.0,0.0
63,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.238998,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,0.0,0.0,0.0,0.0,0.5,0.5,0.0,61,30,0.491803,0.508197,0.483871,0.0,0.0,0.0,0.0,0.0
64,1580558703.340389,56879,20795,127.0.0.1,127.0.0.1,0.0,udp,20795,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62,0,0.0,1.0,0.49206300000000003,0.0,0.0,0.0,0.0,0.0
65,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239052,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,31,0.0,0.0,0.0,0.0,0.508197,0.491803,0.0,63,31,0.49206300000000003,0.507937,0.484375,0.0,0.0,0.0,0.0,0.0
66,1580558703.340436,56879,47427,127.0.0.1,127.0.0.1,0.0,udp,47427,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64,0,0.0,1.0,0.49230799999999997,0.0,0.0,0.0,0.0,0.0
67,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239098,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,32,0.0,0.0,0.0,0.0,0.516129,0.483871,0.0,65,32,0.49230799999999997,0.507692,0.48484799999999995,0.0,0.0,0.0,0.0,0.0
68,1580558703.34048,56879,57945,127.0.0.1,127.0.0.1,0.0,udp,57945,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66,0,0.0,1.0,0.492537,0.0,0.0,0.0,0.0,0.0
69,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239142,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,33,0.0,0.0,0.0,0.0,0.52381,0.47618999999999995,0.0,67,33,0.492537,0.507463,0.48529399999999995,0.0,0.0,0.0,0.0,0.0
70,1580558703.340524,56879,45107,127.0.0.1,127.0.0.1,0.0,udp,45107,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68,0,0.0,1.0,0.49275399999999997,0.0,0.0,0.0,0.0,0.0
71,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2391860000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,34,0.0,0.0,0.0,0.0,0.53125,0.46875,0.0,69,34,0.49275399999999997,0.507246,0.48571400000000003,0.0,0.0,0.0,0.0,0.0
72,1580558703.340569,56879,37172,127.0.0.1,127.0.0.1,0.0,udp,37172,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70,0,0.0,1.0,0.492958,0.0,0.0,0.0,0.0,0.0
73,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2392299999999998,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,0.0,0.0,0.0,0.0,0.538462,0.461538,0.0,71,35,0.492958,0.507042,0.48611099999999996,0.0,0.0,0.0,0.0,0.0
74,1580558703.340612,56879,61088,127.0.0.1,127.0.0.1,0.0,udp,61088,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72,0,0.0,1.0,0.493151,0.0,0.0,0.0,0.0,0.0
75,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239274,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,36,0.0,0.0,0.0,0.0,0.545455,0.454545,0.0,73,36,0.493151,0.506849,0.486486,0.0,0.0,0.0,0.0,0.0
76,1580558703.340657,56879,15544,127.0.0.1,127.0.0.1,0.0,udp,15544,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74,0,0.0,1.0,0.49333299999999997,0.0,0.0,0.0,0.0,0.0
77,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239319,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,37,0.0,0.0,0.0,0.0,0.552239,0.44776099999999996,0.0,75,37,0.49333299999999997,0.506667,0.486842,0.0,0.0,0.0,0.0,0.0
78,1580558703.3407,56879,35294,127.0.0.1,127.0.0.1,0.0,udp,35294,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76,0,0.0,1.0,0.49350600000000006,0.0,0.0,0.0,0.0,0.0
79,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239362,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,38,0.0,0.0,0.0,0.0,0.558824,0.441176,0.0,77,38,0.49350600000000006,0.506494,0.487179,0.0,0.0,0.0,0.0,0.0
80,1580558703.340744,56879,33900,127.0.0.1,127.0.0.1,0.0,udp,33900,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78,0,0.0,1.0,0.493671,0.0,0.0,0.0,0.0,0.0
81,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239406,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,39,0.0,0.0,0.0,0.0,0.565217,0.434783,0.0,79,39,0.493671,0.506329,0.4875,0.0,0.0,0.0,0.0,0.0
82,1580558703.3407881,56879,35592,127.0.0.1,127.0.0.1,0.0,udp,35592,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0,0.0,1.0,0.493827,0.0,0.0,0.0,0.0,0.0
83,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239449,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,0.0,0.0,0.0,0.0,0.571429,0.428571,0.0,81,40,0.493827,0.506173,0.48780500000000004,0.0,0.0,0.0,0.0,0.0
84,1580558703.340831,56879,23109,127.0.0.1,127.0.0.1,0.0,udp,23109,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82,0,0.0,1.0,0.493976,0.0,0.0,0.0,0.0,0.0
85,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239493,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,41,0.0,0.0,0.0,0.0,0.577465,0.42253500000000005,0.0,83,41,0.493976,0.506024,0.488095,0.0,0.0,0.0,0.0,0.0
86,1580558703.340874,56879,29587,127.0.0.1,127.0.0.1,0.0,udp,29587,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84,0,0.0,1.0,0.494118,0.0,0.0,0.0,0.0,0.0
87,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.239536,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,42,0.0,0.0,0.0,0.0,0.583333,0.416667,0.0,85,42,0.494118,0.5058819999999999,0.48837200000000003,0.0,0.0,0.0,0.0,0.0
88,1580558703.340918,56879,28063,127.0.0.1,127.0.0.1,0.0,udp,28063,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86,0,0.0,1.0,0.494253,0.0,0.0,0.0,0.0,0.0
